vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
52,1.0,2024-06-23 17:40:00-07:00,-4,0,0,1
52,1.0,2024-06-23 18:00:00-07:00,0,0,0,1
52,1.0,2024-06-23 18:20:00-07:00,3,0,0,2
52,1.0,2024-06-23 18:40:00-07:00,0,0,0,1
52,1.0,2024-06-23 19:00:00-07:00,-2,0,0,1
52,1.0,2024-06-23 19:40:00-07:00,4,0,0,1
52,1.0,2024-06-23 20:00:00-07:00,0,0,0,1
52,1.0,2024-06-23 20:20:00-07:00,-3,0,0,2
52,1.0,2024-06-23 20:40:00-07:00,-2,0,0,1
54,0.0,2024-06-22 21:00:00-07:00,0,0,0,2
54,0.0,2024-06-22 21:20:00-07:00,0,0,0,2
54,0.0,2024-06-22 21:40:00-07:00,1,0,0,3
54,0.0,2024-06-22 22:00:00-07:00,0,0,0,2
54,0.0,2024-06-22 22:20:00-07:00,-3,0,0,1
54,0.0,2024-06-23 05:40:00-07:00,0,0,0,1
54,0.0,2024-06-23 06:00:00-07:00,3,0,0,2
54,0.0,2024-06-23 06:20:00-07:00,7,1,0,3
54,0.0,2024-06-23 06:40:00-07:00,15,1,0,3
54,0.0,2024-06-23 07:00:00-07:00,3,0,0,3
54,0.0,2024-06-23 07:20:00-07:00,5,0,0,3
54,0.0,2024-06-23 07:40:00-07:00,9,1,0,3
54,0.0,2024-06-23 08:00:00-07:00,27,1,0,3
54,0.0,2024-06-23 08:20:00-07:00,17,2,0,3
54,0.0,2024-06-23 08:40:00-07:00,10,1,0,4
54,0.0,2024-06-23 09:00:00-07:00,0,0,0,3
54,0.0,2024-06-23 09:20:00-07:00,5,1,0,3
54,0.0,2024-06-23 09:40:00-07:00,1,0,0,3
54,0.0,2024-06-23 10:00:00-07:00,-4,0,0,3
54,0.0,2024-06-23 10:20:00-07:00,1,0,0,3
54,0.0,2024-06-23 10:40:00-07:00,4,0,0,4
54,0.0,2024-06-23 11:00:00-07:00,4,0,0,3
54,0.0,2024-06-23 11:20:00-07:00,2,0,0,4
54,0.0,2024-06-23 11:40:00-07:00,2,0,0,4
54,0.0,2024-06-23 12:00:00-07:00,2,0,0,3
54,0.0,2024-06-23 12:20:00-07:00,5,0,0,4
54,0.0,2024-06-23 12:40:00-07:00,6,0,0,3
54,0.0,2024-06-23 13:00:00-07:00,5,1,0,4
54,0.0,2024-06-23 13:20:00-07:00,1,0,0,4
54,0.0,2024-06-23 13:40:00-07:00,-3,0,0,4
54,0.0,2024-06-23 14:00:00-07:00,-3,0,0,3
54,0.0,2024-06-23 14:20:00-07:00,-1,0,0,4
54,0.0,2024-06-23 14:40:00-07:00,3,1,0,4
54,0.0,2024-06-23 15:00:00-07:00,10,1,0,3
54,0.0,2024-06-23 15:20:00-07:00,3,0,0,4
54,0.0,2024-06-23 15:40:00-07:00,0,0,0,4
54,0.0,2024-06-23 16:00:00-07:00,-1,0,0,4
54,0.0,2024-06-23 16:20:00-07:00,-1,0,0,3
54,0.0,2024-06-23 16:40:00-07:00,-2,0,0,3
54,0.0,2024-06-23 17:00:00-07:00,5,0,0,3
54,0.0,2024-06-23 17:20:00-07:00,19,2,0,4
54,0.0,2024-06-23 17:40:00-07:00,4,0,0,4
54,0.0,2024-06-23 18:00:00-07:00,0,0,0,3
54,0.0,2024-06-23 18:20:00-07:00,-4,0,0,3
54,0.0,2024-06-23 18:40:00-07:00,-4,0,0,3
54,0.0,2024-06-23 19:00:00-07:00,1,0,0,3
54,0.0,2024-06-23 19:20:00-07:00,2,0,0,3
54,0.0,2024-06-23 19:40:00-07:00,4,0,0,4
54,0.0,2024-06-23 20:00:00-07:00,-2,0,0,2
54,0.0,2024-06-23 20:20:00-07:00,2,0,0,2
54,0.0,2024-06-23 20:40:00-07:00,5,1,0,3
54,0.0,2024-06-23 21:00:00-07:00,-2,0,0,1
54,1.0,2024-06-22 21:00:00-07:00,-1,0,0,2
54,1.0,2024-06-22 21:20:00-07:00,5,1,0,2
54,1.0,2024-06-22 21:40:00-07:00,27,1,1,3
54,1.0,2024-06-22 22:00:00-07:00,-8,0,1,2
54,1.0,2024-06-22 22:20:00-07:00,-2,0,0,1
54,1.0,2024-06-22 22:40:00-07:00,-2,0,0,1
54,1.0,2024-06-23 05:40:00-07:00,11,1,0,2
54,1.0,2024-06-23 06:00:00-07:00,12,1,0,2
54,1.0,2024-06-23 06:20:00-07:00,14,2,0,3
54,1.0,2024-06-23 06:40:00-07:00,8,1,0,4
54,1.0,2024-06-23 07:00:00-07:00,14,1,0,4
54,1.0,2024-06-23 07:20:00-07:00,9,1,0,4
54,1.0,2024-06-23 07:40:00-07:00,-4,0,0,4
54,1.0,2024-06-23 08:00:00-07:00,0,0,0,4
54,1.0,2024-06-23 08:20:00-07:00,-2,0,0,4
54,1.0,2024-06-23 08:40:00-07:00,-2,0,0,4
54,1.0,2024-06-23 09:00:00-07:00,-1,0,0,4
54,1.0,2024-06-23 09:20:00-07:00,-3,0,0,4
54,1.0,2024-06-23 09:40:00-07:00,-2,0,0,4
54,1.0,2024-06-23 10:00:00-07:00,13,1,0,4
54,1.0,2024-06-23 10:20:00-07:00,2,0,0,4
54,1.0,2024-06-23 10:40:00-07:00,-1,0,0,4
54,1.0,2024-06-23 11:00:00-07:00,-6,0,0,4
54,1.0,2024-06-23 11:20:00-07:00,0,0,0,4
54,1.0,2024-06-23 11:40:00-07:00,3,0,0,4
54,1.0,2024-06-23 12:00:00-07:00,-1,0,0,4
54,1.0,2024-06-23 12:20:00-07:00,2,0,0,4
54,1.0,2024-06-23 12:40:00-07:00,0,0,0,4
54,1.0,2024-06-23 13:00:00-07:00,-1,0,0,4
54,1.0,2024-06-23 13:20:00-07:00,-1,0,0,4
54,1.0,2024-06-23 13:40:00-07:00,1,0,0,4
54,1.0,2024-06-23 14:00:00-07:00,9,0,0,4
54,1.0,2024-06-23 14:20:00-07:00,10,1,0,5
54,1.0,2024-06-23 14:40:00-07:00,9,0,0,5
54,1.0,2024-06-23 15:00:00-07:00,10,1,0,5
54,1.0,2024-06-23 15:20:00-07:00,2,0,0,4
54,1.0,2024-06-23 15:40:00-07:00,0,0,0,4
54,1.0,2024-06-23 16:00:00-07:00,-3,0,0,4
54,1.0,2024-06-23 16:20:00-07:00,0,0,0,4
54,1.0,2024-06-23 16:40:00-07:00,12,1,0,5
54,1.0,2024-06-23 17:00:00-07:00,3,0,0,4
54,1.0,2024-06-23 17:20:00-07:00,-1,0,0,5
54,1.0,2024-06-23 17:40:00-07:00,4,1,0,4
54,1.0,2024-06-23 18:00:00-07:00,3,0,0,4
54,1.0,2024-06-23 18:20:00-07:00,5,0,0,5
54,1.0,2024-06-23 18:40:00-07:00,13,1,0,4
54,1.0,2024-06-23 19:00:00-07:00,5,0,0,4
54,1.0,2024-06-23 19:20:00-07:00,2,0,0,4
54,1.0,2024-06-23 19:40:00-07:00,-4,0,0,4
54,1.0,2024-06-23 20:00:00-07:00,10,1,0,3
54,1.0,2024-06-23 20:20:00-07:00,-4,0,0,3
54,1.0,2024-06-23 20:40:00-07:00,0,0,0,3
54,1.0,2024-06-23 21:00:00-07:00,1,0,0,2
55,0.0,2024-06-22 21:00:00-07:00,-1,0,0,1
55,0.0,2024-06-22 21:20:00-07:00,0,0,0,1
55,0.0,2024-06-22 21:40:00-07:00,-4,0,1,2
55,0.0,2024-06-22 22:00:00-07:00,-5,0,1,1
55,0.0,2024-06-23 04:40:00-07:00,-1,0,0,1
55,0.0,2024-06-23 05:00:00-07:00,0,0,0,2
55,0.0,2024-06-23 05:20:00-07:00,1,0,0,2
55,0.0,2024-06-23 05:40:00-07:00,0,0,0,2
55,0.0,2024-06-23 06:00:00-07:00,3,0,0,2
55,0.0,2024-06-23 06:20:00-07:00,0,0,0,2
55,0.0,2024-06-23 06:40:00-07:00,-1,0,0,2
55,0.0,2024-06-23 07:00:00-07:00,-5,0,0,2
55,0.0,2024-06-23 07:20:00-07:00,-6,0,0,2
55,0.0,2024-06-23 07:40:00-07:00,-5,0,1,1
55,0.0,2024-06-23 08:00:00-07:00,-1,0,0,2
55,0.0,2024-06-23 08:20:00-07:00,-6,0,0,2
55,0.0,2024-06-23 08:40:00-07:00,-5,0,1,1
55,0.0,2024-06-23 09:00:00-07:00,-5,0,1,2
55,0.0,2024-06-23 09:20:00-07:00,-5,0,1,2
55,0.0,2024-06-23 09:40:00-07:00,-1,0,0,1
55,0.0,2024-06-23 10:00:00-07:00,3,0,0,2
55,0.0,2024-06-23 10:20:00-07:00,-1,0,0,1
55,0.0,2024-06-23 10:40:00-07:00,0,0,0,1
55,0.0,2024-06-23 11:00:00-07:00,2,0,0,1
55,0.0,2024-06-23 11:20:00-07:00,-3,0,0,1
55,0.0,2024-06-23 11:40:00-07:00,1,0,0,1
55,0.0,2024-06-23 12:00:00-07:00,-4,0,0,2
55,0.0,2024-06-23 12:20:00-07:00,-4,0,0,1
55,0.0,2024-06-23 12:40:00-07:00,2,0,0,1
55,0.0,2024-06-23 13:00:00-07:00,3,0,0,1
55,0.0,2024-06-23 13:20:00-07:00,-2,0,0,1
55,0.0,2024-06-23 13:40:00-07:00,-1,0,0,2
55,0.0,2024-06-23 14:00:00-07:00,-2,0,0,1
55,0.0,2024-06-23 14:20:00-07:00,-1,0,0,1
55,0.0,2024-06-23 14:40:00-07:00,7,1,0,1
55,0.0,2024-06-23 15:00:00-07:00,10,1,0,2
55,0.0,2024-06-23 15:20:00-07:00,-2,0,0,1
55,0.0,2024-06-23 15:40:00-07:00,-7,0,0,2
55,0.0,2024-06-23 16:00:00-07:00,-4,0,0,1
55,0.0,2024-06-23 16:20:00-07:00,5,1,0,1
55,0.0,2024-06-23 16:40:00-07:00,5,1,0,2
55,0.0,2024-06-23 17:00:00-07:00,1,0,0,1
55,0.0,2024-06-23 17:20:00-07:00,4,0,0,1
55,0.0,2024-06-23 17:40:00-07:00,3,0,0,1
55,0.0,2024-06-23 18:00:00-07:00,2,0,0,1
55,0.0,2024-06-23 18:20:00-07:00,2,0,0,1
55,0.0,2024-06-23 18:40:00-07:00,5,1,0,1
55,0.0,2024-06-23 19:00:00-07:00,0,0,0,1
55,0.0,2024-06-23 19:20:00-07:00,1,0,0,1
55,0.0,2024-06-23 19:40:00-07:00,1,0,0,1
55,0.0,2024-06-23 20:00:00-07:00,0,0,0,1
55,0.0,2024-06-23 20:20:00-07:00,4,0,0,1
55,0.0,2024-06-23 20:40:00-07:00,0,0,0,1
55,1.0,2024-06-22 21:00:00-07:00,-1,0,0,2
55,1.0,2024-06-22 21:20:00-07:00,-3,0,0,2
55,1.0,2024-06-22 21:40:00-07:00,-4,0,0,2
55,1.0,2024-06-22 22:00:00-07:00,0,0,0,1
55,1.0,2024-06-22 22:20:00-07:00,34,1,0,1
55,1.0,2024-06-23 05:00:00-07:00,0,0,0,2
55,1.0,2024-06-23 05:20:00-07:00,-1,0,0,1
55,1.0,2024-06-23 05:40:00-07:00,-2,0,0,2
55,1.0,2024-06-23 06:00:00-07:00,-2,0,0,2
55,1.0,2024-06-23 06:20:00-07:00,-3,0,0,2
55,1.0,2024-06-23 06:40:00-07:00,-3,0,0,2
55,1.0,2024-06-23 07:00:00-07:00,-2,0,0,2
55,1.0,2024-06-23 07:20:00-07:00,-3,0,0,1
55,1.0,2024-06-23 07:40:00-07:00,-2,0,0,2
55,1.0,2024-06-23 08:00:00-07:00,-4,0,0,1
55,1.0,2024-06-23 08:20:00-07:00,3,0,0,1
55,1.0,2024-06-23 08:40:00-07:00,5,1,0,2
55,1.0,2024-06-23 09:00:00-07:00,-3,0,0,1
55,1.0,2024-06-23 09:20:00-07:00,0,0,0,1
55,1.0,2024-06-23 09:40:00-07:00,-2,0,0,2
55,1.0,2024-06-23 10:00:00-07:00,-2,0,0,2
55,1.0,2024-06-23 10:20:00-07:00,0,0,0,1
55,1.0,2024-06-23 10:40:00-07:00,-2,0,0,2
55,1.0,2024-06-23 11:00:00-07:00,-3,0,0,1
55,1.0,2024-06-23 11:20:00-07:00,0,0,0,1
55,1.0,2024-06-23 11:40:00-07:00,-2,0,0,2
55,1.0,2024-06-23 12:00:00-07:00,-4,0,0,1
55,1.0,2024-06-23 12:20:00-07:00,0,0,0,1
55,1.0,2024-06-23 12:40:00-07:00,-2,0,0,2
55,1.0,2024-06-23 13:00:00-07:00,-4,0,0,1
55,1.0,2024-06-23 13:20:00-07:00,0,0,0,2
55,1.0,2024-06-23 13:40:00-07:00,-3,0,0,2
55,1.0,2024-06-23 14:00:00-07:00,-3,0,0,1
55,1.0,2024-06-23 14:20:00-07:00,0,0,0,2
55,1.0,2024-06-23 14:40:00-07:00,7,1,0,3
55,1.0,2024-06-23 15:00:00-07:00,0,0,0,1
55,1.0,2024-06-23 15:20:00-07:00,0,0,0,2
55,1.0,2024-06-23 15:40:00-07:00,1,0,0,2
55,1.0,2024-06-23 16:00:00-07:00,0,0,0,2
55,1.0,2024-06-23 16:20:00-07:00,0,0,0,1
55,1.0,2024-06-23 16:40:00-07:00,4,0,0,2
55,1.0,2024-06-23 17:00:00-07:00,0,0,0,2
55,1.0,2024-06-23 17:20:00-07:00,-1,0,0,1
55,1.0,2024-06-23 17:40:00-07:00,0,0,0,2
55,1.0,2024-06-23 18:00:00-07:00,0,0,0,2
55,1.0,2024-06-23 18:20:00-07:00,0,0,0,2
55,1.0,2024-06-23 18:40:00-07:00,0,0,0,2
55,1.0,2024-06-23 19:00:00-07:00,0,0,0,2
55,1.0,2024-06-23 19:20:00-07:00,0,0,0,2
55,1.0,2024-06-23 19:40:00-07:00,0,0,0,2
55,1.0,2024-06-23 20:00:00-07:00,-1,0,0,2
55,1.0,2024-06-23 20:20:00-07:00,0,0,0,2
55,1.0,2024-06-23 20:40:00-07:00,-1,0,0,2
56,0.0,2024-06-22 21:00:00-07:00,-2,0,0,1
56,0.0,2024-06-23 07:20:00-07:00,0,0,0,1
56,0.0,2024-06-23 07:40:00-07:00,1,0,0,1
56,0.0,2024-06-23 08:00:00-07:00,-1,0,0,1
56,0.0,2024-06-23 08:20:00-07:00,-2,0,0,1
56,0.0,2024-06-23 08:40:00-07:00,0,0,0,1
56,0.0,2024-06-23 09:00:00-07:00,-1,0,0,1
56,0.0,2024-06-23 09:20:00-07:00,-1,0,0,1
56,0.0,2024-06-23 09:40:00-07:00,-2,0,0,1
56,0.0,2024-06-23 10:00:00-07:00,-1,0,0,1
56,0.0,2024-06-23 10:20:00-07:00,-1,0,0,2
56,0.0,2024-06-23 10:40:00-07:00,0,0,0,2
56,0.0,2024-06-23 11:00:00-07:00,-5,0,0,2
56,0.0,2024-06-23 11:20:00-07:00,-5,0,0,2
56,0.0,2024-06-23 11:40:00-07:00,-7,0,1,2
56,0.0,2024-06-23 12:00:00-07:00,-6,0,0,2
56,0.0,2024-06-23 12:20:00-07:00,-3,0,0,2
56,0.0,2024-06-23 12:40:00-07:00,1,0,0,2
56,0.0,2024-06-23 13:00:00-07:00,0,0,0,2
56,0.0,2024-06-23 13:20:00-07:00,-2,0,0,1
56,0.0,2024-06-23 13:40:00-07:00,6,1,0,2
56,0.0,2024-06-23 14:00:00-07:00,1,0,0,2
56,0.0,2024-06-23 14:20:00-07:00,4,0,0,2
56,0.0,2024-06-23 14:40:00-07:00,-1,0,0,2
56,0.0,2024-06-23 15:00:00-07:00,-2,0,0,2
56,0.0,2024-06-23 15:20:00-07:00,0,0,0,2
56,0.0,2024-06-23 15:40:00-07:00,-2,0,0,2
56,0.0,2024-06-23 16:00:00-07:00,1,0,0,2
56,0.0,2024-06-23 16:20:00-07:00,4,0,0,2
56,0.0,2024-06-23 16:40:00-07:00,0,0,0,1
56,0.0,2024-06-23 17:00:00-07:00,-1,0,0,2
56,0.0,2024-06-23 17:20:00-07:00,1,0,0,2
56,0.0,2024-06-23 17:40:00-07:00,0,0,0,2
56,0.0,2024-06-23 18:00:00-07:00,2,0,0,1
56,0.0,2024-06-23 18:20:00-07:00,4,0,0,2
56,0.0,2024-06-23 18:40:00-07:00,13,1,0,3
56,0.0,2024-06-23 19:00:00-07:00,-3,0,0,2
56,0.0,2024-06-23 19:20:00-07:00,-2,0,0,1
56,0.0,2024-06-23 19:40:00-07:00,2,0,0,2
56,0.0,2024-06-23 20:00:00-07:00,12,1,0,2
56,0.0,2024-06-23 20:20:00-07:00,-3,0,0,2
56,0.0,2024-06-23 20:40:00-07:00,-3,0,0,2
56,0.0,2024-06-23 21:00:00-07:00,-3,0,0,1
56,1.0,2024-06-22 21:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 06:40:00-07:00,-1,0,0,1
56,1.0,2024-06-23 07:00:00-07:00,-2,0,0,2
56,1.0,2024-06-23 07:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 07:40:00-07:00,1,0,0,2
56,1.0,2024-06-23 08:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 08:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 08:40:00-07:00,0,0,0,1
56,1.0,2024-06-23 09:00:00-07:00,0,0,0,2
56,1.0,2024-06-23 09:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 10:00:00-07:00,20,1,0,2
56,1.0,2024-06-23 10:20:00-07:00,1,0,0,2
56,1.0,2024-06-23 10:40:00-07:00,-3,0,0,2
56,1.0,2024-06-23 11:00:00-07:00,0,0,0,2
56,1.0,2024-06-23 11:20:00-07:00,-1,0,0,2
56,1.0,2024-06-23 11:40:00-07:00,0,0,0,1
56,1.0,2024-06-23 12:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 12:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 12:40:00-07:00,0,0,0,2
56,1.0,2024-06-23 13:00:00-07:00,-2,0,0,1
56,1.0,2024-06-23 13:20:00-07:00,0,0,0,2
56,1.0,2024-06-23 13:40:00-07:00,-2,0,0,1
56,1.0,2024-06-23 14:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 14:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 14:40:00-07:00,0,0,0,1
56,1.0,2024-06-23 15:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 15:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 15:40:00-07:00,2,0,0,1
56,1.0,2024-06-23 16:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 16:20:00-07:00,1,0,0,1
56,1.0,2024-06-23 16:40:00-07:00,1,0,0,1
56,1.0,2024-06-23 17:00:00-07:00,1,0,0,1
56,1.0,2024-06-23 17:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 17:40:00-07:00,1,0,0,1
56,1.0,2024-06-23 18:00:00-07:00,1,0,0,1
56,1.0,2024-06-23 18:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 18:40:00-07:00,1,0,0,1
56,1.0,2024-06-23 19:00:00-07:00,0,0,0,1
56,1.0,2024-06-23 19:20:00-07:00,0,0,0,1
56,1.0,2024-06-23 19:40:00-07:00,0,0,0,1
56,1.0,2024-06-23 20:00:00-07:00,1,0,0,1
56,1.0,2024-06-23 20:20:00-07:00,1,0,0,1
56,1.0,2024-06-23 20:40:00-07:00,0,0,0,1
57,0.0,2024-06-22 21:00:00-07:00,6,1,0,2
57,0.0,2024-06-22 21:20:00-07:00,6,0,0,2
57,0.0,2024-06-22 21:40:00-07:00,3,0,0,2
57,0.0,2024-06-22 22:00:00-07:00,0,0,0,1
57,0.0,2024-06-22 22:20:00-07:00,2,0,0,1
57,0.0,2024-06-23 05:00:00-07:00,1,0,0,2
57,0.0,2024-06-23 05:20:00-07:00,-1,0,0,1
57,0.0,2024-06-23 05:40:00-07:00,1,0,0,2
57,0.0,2024-06-23 06:00:00-07:00,4,1,0,2
57,0.0,2024-06-23 06:20:00-07:00,0,0,0,1
57,0.0,2024-06-23 06:40:00-07:00,1,0,0,2
57,0.0,2024-06-23 07:00:00-07:00,-2,0,0,1
57,0.0,2024-06-23 07:20:00-07:00,0,0,0,1
57,0.0,2024-06-23 07:40:00-07:00,2,0,0,1
57,0.0,2024-06-23 08:00:00-07:00,3,0,0,3
57,0.0,2024-06-23 08:20:00-07:00,-5,0,1,1
57,0.0,2024-06-23 08:40:00-07:00,0,0,0,1
57,0.0,2024-06-23 09:00:00-07:00,0,0,0,1
57,0.0,2024-06-23 09:20:00-07:00,0,0,0,1
57,0.0,2024-06-23 09:40:00-07:00,1,0,0,2
57,0.0,2024-06-23 10:00:00-07:00,0,0,0,2
57,0.0,2024-06-23 10:20:00-07:00,-1,0,0,2
57,0.0,2024-06-23 10:40:00-07:00,-3,0,0,1
57,0.0,2024-06-23 11:00:00-07:00,1,0,0,2
57,0.0,2024-06-23 11:20:00-07:00,12,1,0,2
57,0.0,2024-06-23 11:40:00-07:00,0,0,0,2
57,0.0,2024-06-23 12:00:00-07:00,0,0,0,1
57,0.0,2024-06-23 12:20:00-07:00,1,0,0,1
57,0.0,2024-06-23 12:40:00-07:00,6,1,0,2
57,0.0,2024-06-23 13:00:00-07:00,12,1,0,2
57,0.0,2024-06-23 13:20:00-07:00,8,1,0,2
57,0.0,2024-06-23 13:40:00-07:00,3,0,0,1
57,0.0,2024-06-23 14:00:00-07:00,12,1,0,2
57,0.0,2024-06-23 14:20:00-07:00,3,0,0,2
57,0.0,2024-06-23 14:40:00-07:00,2,0,0,2
57,0.0,2024-06-23 15:00:00-07:00,1,0,0,2
57,0.0,2024-06-23 15:20:00-07:00,1,0,0,2
57,0.0,2024-06-23 15:40:00-07:00,0,0,0,1
57,0.0,2024-06-23 16:00:00-07:00,0,0,0,2
57,0.0,2024-06-23 16:20:00-07:00,3,0,0,2
57,0.0,2024-06-23 16:40:00-07:00,2,0,0,2
57,0.0,2024-06-23 17:00:00-07:00,0,0,0,3
57,0.0,2024-06-23 17:20:00-07:00,8,1,0,2
57,0.0,2024-06-23 17:40:00-07:00,5,1,0,2
57,0.0,2024-06-23 18:00:00-07:00,1,0,0,2
57,0.0,2024-06-23 18:20:00-07:00,0,0,0,2
57,0.0,2024-06-23 18:40:00-07:00,-2,0,0,1
57,0.0,2024-06-23 19:00:00-07:00,0,0,0,1
57,0.0,2024-06-23 19:20:00-07:00,9,1,0,3
57,0.0,2024-06-23 19:40:00-07:00,6,1,0,2
57,0.0,2024-06-23 20:00:00-07:00,0,0,0,1
57,0.0,2024-06-23 20:20:00-07:00,0,0,0,1
57,0.0,2024-06-23 20:40:00-07:00,0,0,0,1
57,0.0,2024-06-23 21:00:00-07:00,0,0,0,1
57,1.0,2024-06-22 21:00:00-07:00,2,0,0,1
57,1.0,2024-06-22 21:20:00-07:00,2,0,0,2
57,1.0,2024-06-22 21:40:00-07:00,3,0,0,2
57,1.0,2024-06-22 22:00:00-07:00,1,0,0,2
57,1.0,2024-06-22 22:20:00-07:00,-4,0,0,1
57,1.0,2024-06-23 05:00:00-07:00,0,0,0,1
57,1.0,2024-06-23 05:20:00-07:00,-2,0,0,2
57,1.0,2024-06-23 05:40:00-07:00,-4,0,0,2
57,1.0,2024-06-23 06:00:00-07:00,-3,0,0,2
57,1.0,2024-06-23 06:20:00-07:00,-2,0,0,2
57,1.0,2024-06-23 06:40:00-07:00,-3,0,0,2
57,1.0,2024-06-23 07:00:00-07:00,-4,0,0,2
57,1.0,2024-06-23 07:20:00-07:00,-3,0,0,2
57,1.0,2024-06-23 07:40:00-07:00,-3,0,0,2
57,1.0,2024-06-23 08:00:00-07:00,-5,0,1,2
57,1.0,2024-06-23 08:20:00-07:00,-1,0,0,2
57,1.0,2024-06-23 08:40:00-07:00,-7,0,1,2
57,1.0,2024-06-23 09:00:00-07:00,-7,0,1,2
57,1.0,2024-06-23 09:20:00-07:00,-3,0,0,2
57,1.0,2024-06-23 09:40:00-07:00,-1,0,0,2
57,1.0,2024-06-23 10:00:00-07:00,-1,0,0,2
57,1.0,2024-06-23 10:20:00-07:00,0,0,0,1
57,1.0,2024-06-23 10:40:00-07:00,0,0,0,1
57,1.0,2024-06-23 11:00:00-07:00,2,0,0,2
57,1.0,2024-06-23 11:20:00-07:00,-1,0,0,2
57,1.0,2024-06-23 11:40:00-07:00,0,0,0,2
57,1.0,2024-06-23 12:00:00-07:00,0,0,0,1
57,1.0,2024-06-23 12:20:00-07:00,5,1,0,2
57,1.0,2024-06-23 12:40:00-07:00,6,1,0,2
57,1.0,2024-06-23 13:00:00-07:00,7,1,0,1
57,1.0,2024-06-23 13:20:00-07:00,17,2,0,2
57,1.0,2024-06-23 13:40:00-07:00,8,1,0,2
57,1.0,2024-06-23 14:00:00-07:00,2,0,0,2
57,1.0,2024-06-23 14:20:00-07:00,2,0,0,2
57,1.0,2024-06-23 14:40:00-07:00,-1,0,0,2
57,1.0,2024-06-23 15:00:00-07:00,0,0,0,1
57,1.0,2024-06-23 15:20:00-07:00,6,1,0,2
57,1.0,2024-06-23 15:40:00-07:00,-6,0,0,2
57,1.0,2024-06-23 16:00:00-07:00,1,0,0,2
57,1.0,2024-06-23 16:20:00-07:00,4,0,0,2
57,1.0,2024-06-23 16:40:00-07:00,3,0,0,1
57,1.0,2024-06-23 17:00:00-07:00,4,0,0,2
57,1.0,2024-06-23 17:20:00-07:00,9,1,0,2
57,1.0,2024-06-23 17:40:00-07:00,14,1,0,2
57,1.0,2024-06-23 18:00:00-07:00,0,0,0,2
57,1.0,2024-06-23 18:20:00-07:00,-6,0,1,1
57,1.0,2024-06-23 18:40:00-07:00,2,0,0,1
57,1.0,2024-06-23 19:00:00-07:00,-1,0,0,2
57,1.0,2024-06-23 19:20:00-07:00,6,1,0,1
57,1.0,2024-06-23 19:40:00-07:00,19,2,0,2
57,1.0,2024-06-23 20:00:00-07:00,0,0,0,1
57,1.0,2024-06-23 20:20:00-07:00,-2,0,0,2
57,1.0,2024-06-23 20:40:00-07:00,-3,0,0,1
58,0.0,2024-06-22 21:00:00-07:00,2,0,0,2
58,0.0,2024-06-22 21:20:00-07:00,-1,0,0,2
58,0.0,2024-06-22 21:40:00-07:00,-1,0,0,1
58,0.0,2024-06-22 22:00:00-07:00,3,0,0,1
58,0.0,2024-06-22 22:20:00-07:00,0,0,0,1
58,0.0,2024-06-23 06:00:00-07:00,12,1,0,1
58,0.0,2024-06-23 06:20:00-07:00,9,1,0,2
58,0.0,2024-06-23 06:40:00-07:00,-3,0,0,1
58,0.0,2024-06-23 07:00:00-07:00,0,0,0,1
58,0.0,2024-06-23 07:20:00-07:00,2,0,0,2
58,0.0,2024-06-23 07:40:00-07:00,13,1,0,1
58,0.0,2024-06-23 08:00:00-07:00,3,0,0,2
58,0.0,2024-06-23 08:20:00-07:00,-3,0,0,2
58,0.0,2024-06-23 08:40:00-07:00,1,0,0,1
58,0.0,2024-06-23 09:00:00-07:00,3,0,0,2
58,0.0,2024-06-23 09:20:00-07:00,3,0,0,2
58,0.0,2024-06-23 09:40:00-07:00,-2,0,0,2
58,0.0,2024-06-23 10:00:00-07:00,0,0,0,1
58,0.0,2024-06-23 10:20:00-07:00,8,1,0,2
58,0.0,2024-06-23 10:40:00-07:00,10,1,0,1
58,0.0,2024-06-23 11:00:00-07:00,1,0,0,1
58,0.0,2024-06-23 11:20:00-07:00,0,0,0,2
58,0.0,2024-06-23 11:40:00-07:00,-1,0,0,1
58,0.0,2024-06-23 12:00:00-07:00,1,0,0,1
58,0.0,2024-06-23 12:20:00-07:00,-1,0,0,2
58,0.0,2024-06-23 12:40:00-07:00,0,0,0,2
58,0.0,2024-06-23 13:00:00-07:00,0,0,0,1
58,0.0,2024-06-23 13:20:00-07:00,0,0,0,2
58,0.0,2024-06-23 13:40:00-07:00,13,1,0,2
58,0.0,2024-06-23 14:00:00-07:00,2,0,0,1
58,0.0,2024-06-23 14:20:00-07:00,-4,0,0,2
58,0.0,2024-06-23 14:40:00-07:00,1,0,0,1
